,noun,adj,turker_judgment,wiki_similarity,ldp_similarity,bert_p,bert_gen
293,bike,hot,2.25,0.32698681950569153,0.021981719881296158,0.02061416022479534,0.13160674273967743
294,steam,hot,6.666666666666668,0.4778557717800141,0.2476545721292496,0.25728991627693176,1.0
295,frog,hot,2.75,0.2745508551597595,0.08278732001781464,0.002559499116614461,0.0001760244049364701
296,lunch,hot,5.0,0.3863437473773956,0.2775706648826599,0.21416215598583221,0.10185641795396805
297,pool,hot,3.333333333333333,0.4064232110977173,0.19400981068611145,0.0024633577559143305,0.10125385224819183
298,tub,hot,3.0,0.5277856588363647,0.12335231155157088,1.0,0.03361872583627701
299,circle,hot,2.0,0.24428418278694156,0.04452650994062424,0.0007116495980881155,0.011380186304450035
300,rod,hot,3.5,0.42045047879219055,0.3560599684715271,0.029510876163840294,0.16321825981140137
301,car,hot,3.5,0.3450080156326294,0.0015099768061190846,0.003419301938265562,0.03414811193943024
302,carrot,hot,3.0,0.3136752545833588,0.2736853361129761,0.039183780550956726,0.2618456184864044
303,pan,hot,4.0,0.4404310882091522,0.21651555597782132,0.09135183691978455,0.37378448247909546
304,ear,hot,1.75,0.27952349185943604,0.02797212079167366,0.00017188400670420378,0.006226562894880772
305,plastic,hot,2.5,0.4162260293960571,0.13265548646450046,0.017346901819109917,0.07855387777090073
306,leg,hot,2.75,0.34509557485580444,-0.09401044249534607,0.00027249546837992966,0.013825323432683945
307,swing,hot,2.75,0.3367588520050049,-0.04375017061829567,7.828247180441394e-05,0.08574005961418152
308,coal,hot,3.25,0.40515372157096863,0.20124803483486176,0.3647848069667816,0.219131737947464
309,corn,hot,5.0,0.3570375740528107,0.3909566998481751,0.12345359474420547,0.07280703634023666
310,strawberry,hot,1.5,0.3663743734359741,0.3239318430423737,0.031321387737989426,0.014158826321363449
311,son,hot,1.75,0.2750193178653717,0.13392460346221924,0.0017689983360469341,0.0012382047716528177
312,ice,hot,1.6,0.39428651332855225,0.30505749583244324,0.10541988164186478,0.007304095663130283
313,jeans,hot,2.25,0.32479825615882874,-0.033729132264852524,0.003279838478192687,0.07712230831384659
314,bus,hot,2.25,0.3308272659778595,-0.1532311588525772,7.773708057356998e-05,0.01325896941125393
315,pickle,hot,2.6666666666666665,0.3937149345874785,0.28782472014427185,0.15593481063842773,0.3316117823123932
316,stove,hot,5.25,0.432415783405304,0.1659466028213501,0.0660380870103836,0.1344820261001587
317,cereal,hot,2.75,0.3229591548442841,0.3217659890651703,0.030849071219563484,0.12080732733011246
318,waffle,hot,4.666666666666667,0.3306281566619873,0.22620128095149994,0.5542957186698914,0.3163291811943054
319,rain,hot,2.0,0.3637624979019165,0.22476914525032046,0.018373852595686913,0.061388567090034485
320,sky,hot,2.5,0.3797502219676971,0.1143454536795616,3.736537473741919e-05,0.0025214282795786858
321,log,hot,2.25,0.2811013162136078,0.06471505016088486,0.001436954946257174,0.005274626892060041
322,tree,hot,1.5,0.23532775044441226,-0.03175152465701103,0.0005751748103648424,0.003185334149748087
323,roll,hot,3.5,0.36060893535614014,0.04103394970297813,0.0006257663480937481,0.03999039903283119
324,tent,hot,2.75,0.2852619290351868,0.07400932908058168,0.004539711866527796,0.007919096387922764
325,slide,hot,3.0,0.2996868193149567,-0.0572504885494709,0.00030731980223208666,0.03904782235622406
326,rice,hot,4.5,0.3823573589324951,0.3949828743934631,0.2946242094039917,0.24957193434238434
327,shirt,hot,1.5,0.35391396284103394,-0.02093374729156494,0.0029172066133469343,0.012303059920668602
328,marshmallow,hot,3.75,0.3605716228485107,0.26975542306900024,0.04568205773830414,0.06772171705961227
329,cake,hot,3.0,0.3443831205368042,0.24165745079517365,0.02515869215130806,0.0984535813331604
330,milk,hot,2.6,0.3870171010494232,0.3422980308532715,0.2605520784854889,0.2507973611354828
331,donut,hot,3.0,0.30980560183525085,0.3070928454399109,0.14723993837833405,0.5648469924926758
332,color,orange,4.0,0.5959828495979309,0.412291944026947,0.035344239324331284,0.10441606491804123
333,orange,orange,5.5,1.0,1.0,0.01973390392959118,0.27432575821876526
334,ark,orange,2.25,0.2632456421852112,0.41495636105537415,0.0006696691270917654,9.30471796891652e-05
335,shirt,orange,3.0,0.4760029315948486,0.25299981236457825,0.01661284640431404,0.006698128301650286
336,frog,orange,2.0,0.3670042157173157,0.4675980806350708,0.062010638415813446,0.0018416773527860641
337,fish,orange,3.25,0.4233391284942627,0.5083782076835632,0.007561303675174713,0.011378887109458447
338,tea,orange,3.0,0.4086994826793671,0.3602737784385681,0.001907723257318139,0.015823321416974068
339,bus,orange,3.0,0.3861022889614105,0.07619495689868927,0.003348912810906768,0.012881058268249035
340,milk,orange,1.0,0.434130996465683,0.460160106420517,0.028058171272277832,0.019497044384479523
341,finger,orange,1.5,0.3323037624359131,0.2551518678665161,0.0004869895929004997,0.08232724666595459
342,floor,orange,2.0,0.29810401797294617,0.1018703281879425,0.00017951670452021062,0.0006229303544387221
343,star,orange,1.75,0.4156647920608521,0.6228818893432617,0.012593678198754787,0.09335524588823318
344,flag,orange,3.0,0.4461974799633026,0.3888880908489227,0.01369442231953144,0.0479595921933651
345,block,orange,3.75,0.3678085207939148,0.5258816480636597,0.001526890555396676,0.011970936320722103
346,tube,orange,2.4,0.3728508651256561,0.2425506412982941,0.03272857889533043,0.021787405014038086
347,foot,orange,1.5,0.3293575346469879,0.269874632358551,0.002918228041380644,0.07290545850992203
348,leg,orange,1.25,0.3338783383369446,0.19207556545734408,0.0013469168916344643,0.014898456633090973
349,sun,orange,4.333333333333333,0.4609821736812592,0.3562624454498291,0.005451227072626352,0.0034598021302372217
350,car,orange,3.25,0.4363795518875122,0.19396570324897766,0.0036582439206540585,0.01103139016777277
351,monkey,orange,1.75,0.4535278379917145,0.22271084785461426,0.01959940604865551,0.02740153856575489
352,hippo,orange,1.0,0.3715792298316956,0.2817816734313965,0.003084112424403429,0.018691252917051315
353,guy,orange,1.75,0.3683850765228272,0.15602153539657593,0.0004701116413343698,0.0003408336197026074
354,truck,orange,2.5,0.4344660043716431,0.1425906866788864,0.01686420477926731,0.001992791658267379
355,broom,orange,2.25,0.3200743496417999,0.3598182499408722,0.0020644247997552156,0.23769280314445496
356,ball,orange,3.0,0.3915105760097504,0.20875975489616394,0.059675466269254684,0.011119786649942398
357,arm,orange,1.5,0.34009307622909546,0.31122323870658875,0.0009174016304314137,0.002784539246931672
358,wall,orange,2.5,0.3886064291000366,0.08272907882928847,0.0006250070873647928,0.0044050985015928745
359,turtle,orange,1.5,0.4043965935707092,0.4619408845901489,0.009681412018835545,0.015566779300570488
360,blueberry,orange,1.0,0.5073036551475525,0.34551435708999634,0.11453445255756378,0.5946118831634521
361,glass,orange,2.5,0.4694273471832275,0.3240206241607666,5.6710796343395486e-05,0.0046669188886880875
362,rain,orange,1.5,0.3873010575771332,0.26410257816314703,0.0009196038008667529,0.0004964368999935687
363,cat,orange,2.75,0.4028227627277374,0.2983231544494629,0.015660468488931656,0.014806925319135189
364,nose,orange,1.5,0.4064655303955078,0.1455075740814209,0.0020795189775526524,0.03731091693043709
365,banana,orange,1.25,0.5373210310935974,0.5717485547065735,0.10634102672338486,0.34635820984840393
366,pear,orange,1.0,0.4962616860866546,0.4998421967029572,0.13224104046821594,0.18477104604244232
367,slice,orange,3.5,0.3525761365890503,0.3816176056861877,0.005381794646382332,0.09930538386106491
368,hair,orange,2.25,0.4135043025016785,0.12911885976791382,0.010651062242686749,0.015450623817741871
369,bead,orange,3.0,0.3463456332683563,0.5158967971801758,0.003642758820205927,0.028010021895170212
370,bowl,orange,3.0,0.3700203895568848,0.31218597292900085,0.04627561569213867,0.016270440071821213
371,bag,orange,2.6666666666666665,0.4303324818611145,0.12079817056655885,0.018527010455727577,0.0011127270990982652
372,noodle,orange,2.75,0.3248111605644226,0.4062566161155701,0.028391456231474876,0.00986860878765583
373,hat,orange,2.5,0.4390233457088471,0.3190661370754242,0.005018977914005518,0.0653269812464714
374,circle,orange,3.0,0.3838730752468109,0.4745324850082398,0.01273071113973856,0.012840216048061848
375,hand,orange,1.75,0.35149556398391724,0.21023383736610413,0.0015317093348130584,0.0036752105224877596
376,planet,orange,2.25,0.3802685737609863,0.330162912607193,0.007715427316725254,0.003250506706535816
377,square,orange,1.6666666666666667,0.4025728404521942,0.616341769695282,0.0013858283637091517,0.0012952331453561783
378,sword,orange,1.5,0.3319880962371826,0.301813006401062,0.004121523816138506,0.0003523373161442578
379,sweater,orange,2.25,0.4413788020610809,0.21986077725887296,0.020464986562728882,0.04859977215528488
380,candy,orange,3.75,0.4869914054870606,0.3877255916595459,0.014804307371377945,0.03473629802465439
381,pepper,orange,2.25,0.4759141504764557,0.6584934592247009,0.004138215444982052,0.12613335251808167
382,flower,orange,2.75,0.4516558945178986,0.5850308537483215,0.06681162118911743,0.016060469672083855
383,balloon,orange,2.5,0.4174922406673432,0.5139277577400208,0.026066873222589493,0.004430913832038641
384,peel,orange,3.25,0.4906578361988068,0.22680459916591644,0.3970699906349182,0.17232578992843628
385,baby,orange,1.25,0.4020850956439972,0.06631257385015488,0.0015009206254035234,0.00023307684750761837
386,person,orange,1.25,0.2939978837966919,0.349698930978775,5.060846160631627e-05,0.0009917812421917915
387,dot,orange,2.75,0.4018553197383881,0.5941784977912903,0.0050026229582726955,0.11854919046163559
388,day,orange,2.25,0.3943975269794464,0.031500931829214096,9.880168363451958e-05,0.005718824453651905
389,eye,orange,1.75,0.4380920231342316,0.5062896013259888,0.006360564846545458,0.029410067945718765
390,bird,orange,2.333333333333333,0.4357959032058716,0.21386030316352844,0.030215568840503693,0.010476602241396904
391,top,orange,2.5,0.4056183695793152,0.20935674011707306,0.006386750377714634,0.008785978890955448
392,pumpkin,orange,5.0,0.5123113393783569,0.2869267761707306,0.01747427135705948,0.041648831218481064
393,frosting,orange,2.5,0.3699367344379425,0.5085074901580809,0.017741607502102852,0.021941037848591805
394,stem,orange,2.5,0.3335781991481781,0.5025563836097717,0.05764220282435417,0.014309107325971127
395,sugar,orange,1.25,0.444750040769577,0.5557001233100891,0.01865520142018795,0.15100853145122528
396,cookie,orange,2.25,0.3895132839679718,0.4970685839653015,0.0011357449693605304,0.02734658494591713
397,picture,orange,2.25,0.3893226683139801,0.17904502153396604,0.00024559430312365294,0.0013319994322955608
398,crayon,orange,3.25,0.47765967249870295,0.6219386458396912,0.05194944515824318,0.0490364171564579
399,tail,orange,3.0,0.4301326274871826,0.34397995471954346,0.057847194373607635,0.0904974639415741
400,sunshine,orange,2.0,0.4120957255363464,0.3174502849578857,0.0066849119029939175,0.01483532041311264
401,egg,orange,2.0,0.4133423268795013,0.5848174691200256,0.0030535587575286627,0.008254911750555038
402,lemon,orange,1.75,0.6269518733024597,0.43132683634758,0.12428063154220581,0.8071408271789551
403,screw,orange,1.75,0.2934027314186096,0.5119377374649048,0.004154304973781109,0.01186581701040268
404,rock,orange,2.0,0.4091503024101257,0.2932920157909393,0.005626598373055458,0.00637799734249711
405,chalk,orange,3.0,0.3819096386432648,0.3437415063381195,0.0029750384856015444,0.007492771837860346
406,heart,orange,2.0,0.32546940445899963,0.2113140970468521,0.0006800381815992296,0.000417799485148862
407,food,orange,3.0,0.397389680147171,0.17142601311206818,0.0014562647556886077,0.0017909673042595387
408,kitty,orange,2.5,0.3449852168560028,0.2767370343208313,0.009949914179742336,0.0014096172526478767
409,body,orange,1.75,0.34728729724884033,0.2730299532413483,0.00020521541591733694,0.01651793159544468
410,shovel,orange,2.0,0.2860613763332367,0.4145121574401856,0.0016615975182503462,0.009359844028949738
411,dish,orange,3.5,0.3744925558567047,0.08039824664592743,0.007402431219816208,0.04101012647151947
412,shoe,orange,2.5,0.40968891978263855,0.2181881219148636,0.001723279245197773,0.03668995946645737
413,lip,orange,2.75,0.3817411065101624,0.2475405037403107,0.00019095152674708515,0.012561110779643059
414,carpet,orange,2.5,0.3856790065765381,0.15025250613689425,0.005370683968067169,0.05363135039806366
415,kitten,orange,3.75,0.3826757967472077,0.19452451169490811,0.04426015168428421,0.0017401787918061018
416,mango,orange,4.0,0.5229318737983704,0.3835622370243073,0.15492329001426697,0.29604095220565796
417,sticker,orange,2.5,0.44940027594566345,0.4192512333393097,0.005970748141407967,0.18651419878005981
418,animal,orange,2.0,0.3785179555416107,0.5143114924430847,0.018465662375092506,0.00591615354642272
419,cup,orange,2.8,0.39130860567092896,0.4320457875728607,0.0032557325903326273,0.04181510582566261
420,carrot,orange,5.75,0.5025053024291992,0.5802479386329651,0.11054159700870514,0.08286796510219574
421,dolphin,orange,1.25,0.3730221092700958,0.3769936561584473,0.030381709337234497,0.013803789392113686
422,apple,orange,2.0,0.5558101534843445,0.7518681883811951,0.01796616241335869,0.11905904859304428
423,cracker,orange,2.75,0.36504778265953053,0.4975506067276001,0.05644999071955681,0.08991995453834534
424,leaf,orange,3.5,0.44617992639541626,0.4247609972953797,0.020532388240098953,0.004002776928246021
425,necklace,orange,2.75,0.43745866417884827,0.2899700403213501,0.008578167296946049,0.029976792633533478
426,tree,orange,2.25,0.4223451614379883,0.11305813491344452,0.20327772200107574,0.04538268223404884
427,dress,orange,3.0,0.3888896405696869,0.1734582632780075,0.007243889383971691,0.025789760053157806
428,tiger,orange,4.75,0.4369063675403595,0.29629120230674744,0.010808845050632954,0.0023236782290041447
429,drink,orange,2.75,0.4169718027114868,0.2651809453964233,0.02874067611992359,0.025330454111099243
430,train,orange,2.5,0.3541783392429352,0.10627595335245132,0.003215946489945054,0.0006975401192903519
431,toe,orange,1.3333333333333333,0.3772537708282471,0.15095336735248566,0.0028763925656676292,0.005571082234382629
432,grape,orange,1.0,0.4627786576747894,0.6617626547813416,0.08916749060153961,0.04202643409371376
433,hamster,orange,3.25,0.37739357352256775,0.17921516299247742,0.020712820813059807,0.02961883321404457
434,suit,orange,1.6666666666666667,0.3606753349304199,0.30602309107780457,0.0036907352041453123,0.02226916141808033
435,head,orange,1.5,0.4239217936992645,0.11757414788007735,0.0022161416709423065,0.043644603341817856
436,squirrel,orange,1.0,0.4139634966850281,0.34562548995018005,0.0132042421028018,0.020637042820453644
437,plant,orange,2.5,0.3957330584526062,0.4114642441272736,0.0004934530588798225,0.001101817935705185
438,dog,orange,1.75,0.3859037160873413,0.1946468949317932,0.002035024343058467,0.004204734228551388
439,skin,orange,2.25,0.4522284865379334,0.399350643157959,0.005352516658604145,0.006995146628469229
440,forest,dark,4.25,0.4436622858047485,0.4565021991729736,1.0,0.06067964807152748
441,eye,dark,3.75,0.4482066035270691,0.2991866171360016,0.09770581126213074,0.08486917614936829
442,tunnel,dark,4.5,0.4158479273319245,0.5475202798843384,1.0,0.016149381175637245
443,bed,dark,4.0,0.4179382920265198,0.11616747081279755,0.004584025591611862,0.008552636951208115
444,yellow,dark,4.666666666666667,0.6136778593063354,0.565571129322052,0.033872902393341064,0.10810836404561996
445,green,dark,4.0,0.58863765001297,0.5514345765113831,0.39527252316474915,0.057121727615594864
446,leg,dark,4.5,0.31457653641700745,0.17200522124767306,0.0014933384954929352,0.005271343048661947
447,game,dark,3.0,0.3475174009799957,0.1457892507314682,0.0005868985899724066,0.009746626950800419
448,board,dark,4.25,0.33586347103118896,0.10363444685935974,0.003235212294384837,0.0012032033409923315
449,letter,dark,3.0,0.3494107127189636,0.26425275206565857,0.0010869217803701758,0.0228259414434433
450,dot,dark,4.25,0.3936854004859924,0.4350918531417847,0.008954543620347977,0.04527357593178749
451,crayon,dark,4.5,0.3739607334136963,0.439803957939148,0.032149698585271835,0.05428176000714302
452,ball,dark,2.75,0.3189699947834015,0.1943756341934204,0.002494672080501914,0.004146685358136892
453,color,dark,4.25,0.4881315529346466,0.26046618819236755,0.1352943778038025,0.042801860719919205
454,couple,dark,4.0,0.3201509118080139,0.06610004603862762,0.000796095933765173,0.00022865594655741006
455,sheep,dark,2.75,0.3539016842842102,0.5309426188468933,0.008942688815295696,0.004346936009824276
456,dog,dark,4.0,0.3553228974342346,0.3015425503253937,0.005830112379044294,0.002813272178173065
457,pig,dark,3.2,0.3304673135280609,0.3762488067150116,0.0031617339700460434,0.0019596568308770657
458,barn,dark,3.5,0.39779755473136896,0.5695890784263611,0.005877090152353048,0.029167216271162033
